Client 0,file130k3.txt,130
Client 6,file1m5.txt,199
Client 4,file75k1.txt,150
Client 2,file200k1.txt,131
Client 5,file500k4.txt,228
Client 3,file500k2.txt,221
Client 1,file350k4.txt,42
Client 7,file75k5.txt,127
Client 11,file1m4.txt,229
Client 8,file350k4.txt,175
Client 10,file1m3.txt,227
Client 13,file130k1.txt,5
Client 9,file350k3.txt,243
Client 12,file500k1.txt,177
Client 15,file130k2.txt,152
Client 14,file130k1.txt,162
Client 17,file75k2.txt,173
Client 16,file1m4.txt,33
Client 19,file75k4.txt,138
Client 21,file350k4.txt,4
Client 22,file200k1.txt,30
Client 18,file130k5.txt,168
Client 23,file75k2.txt,74
Client 20,file350k4.txt,12
Client 25,file1m3.txt,28
Client 26,file130k4.txt,186
Client 24,file75k5.txt,13
Client 27,file110k1.txt,196
Client 36,file350k4.txt,569
Client 32,file1m2.txt,1266
Client 30,file75k4.txt,19
Client 29,file350k4.txt,19
Client 33,file130k3.txt,221
Client 31,file75k2.txt,13
Client 35,file130k2.txt,14
Client 28,file350k1.txt,185
Client 34,file500k2.txt,611
Client 38,file350k5.txt,731
Client 37,file130k2.txt,1175
Client 39,file500k1.txt,32
Client 41,file130k1.txt,515
Client 42,file200k4.txt,697
Client 45,file130k4.txt,23
Client 44,file200k1.txt,556
Client 40,file130k5.txt,24
Client 43,file350k2.txt,1302
Client 47,file200k3.txt,679
Client 46,file350k5.txt,722
Client 48,file130k3.txt,4
Client 50,file350k4.txt,19
Client 49,file110k3.txt,731
Client 53,file350k1.txt,20
Client 55,file350k3.txt,1238
Client 51,file75k4.txt,658
Client 54,file350k3.txt,727
Client 52,file130k4.txt,9
Client 58,file350k2.txt,28
Client 59,file1m5.txt,1343
Client 56,file500k5.txt,1849
Client 57,file350k2.txt,316
Client 63,file75k2.txt,7
Client 62,file200k1.txt,289
Client 61,file110k5.txt,697
Client 66,file200k5.txt,698
Client 65,file200k4.txt,688
Client 60,file130k1.txt,17
Client 64,file75k5.txt,129
Client 76,file75k2.txt,228
Client 74,file1m2.txt,797
Client 70,file1m3.txt,723
Client 69,file350k5.txt,18
Client 68,file500k3.txt,1367
Client 77,file200k1.txt,1191
Client 75,file75k5.txt,542
Client 67,file75k3.txt,946
Client 72,file1m2.txt,36
Client 71,file1m1.txt,754
Client 73,file130k5.txt,724
Client 80,file130k5.txt,144
Client 79,file110k1.txt,703
Client 78,file110k4.txt,680
Client 83,file1m3.txt,33
Client 82,file1m4.txt,743
Client 81,file200k5.txt,679
Client 86,file110k1.txt,224
Client 87,file500k5.txt,718
Client 90,file130k4.txt,14
Client 91,file1m1.txt,743
Client 89,file500k5.txt,28
Client 85,file130k5.txt,9
Client 88,file200k1.txt,15
Client 84,file130k1.txt,4
Client 93,file350k2.txt,19
Client 94,file1m5.txt,748
Client 92,file110k3.txt,690
Client 95,file500k3.txt,713
Client 96,file350k1.txt,19
Client 99,file200k3.txt,1270
Client 100,file200k4.txt,728
Client 98,file75k4.txt,487
Client 97,file75k5.txt,11
Client 101,file200k3.txt,673
Client 102,file1m5.txt,749
Client 107,file130k1.txt,431
Client 106,file75k1.txt,676
Client 110,file75k5.txt,3
Client 108,file500k3.txt,713
Client 105,file75k5.txt,12
Client 103,file75k5.txt,626
Client 111,file75k2.txt,5
Client 104,file110k3.txt,696
Client 112,file350k4.txt,19
Client 109,file75k2.txt,11
Client 117,file200k2.txt,144
Client 114,file130k1.txt,5
Client 118,file1m3.txt,13
Client 121,file500k3.txt,727
Client 119,file130k1.txt,1236
Client 120,file110k5.txt,703
Client 115,file200k2.txt,1312
Client 113,file1m5.txt,24
Client 116,file130k3.txt,99
Client 122,file130k2.txt,12
Client 123,file350k5.txt,940
Client 124,file110k2.txt,684
Client 129,file200k5.txt,743
Client 132,file200k5.txt,1142
Client 134,file130k2.txt,779
Client 126,file130k4.txt,26
Client 128,file350k5.txt,90
Client 130,file500k5.txt,669
Client 127,file200k3.txt,682
Client 133,file500k2.txt,943
Client 131,file130k1.txt,313
Client 125,file350k1.txt,19
Client 143,file75k4.txt,11
Client 135,file350k4.txt,67
Client 137,file1m3.txt,598
Client 136,file500k4.txt,1029
Client 142,file110k4.txt,764
Client 138,file350k2.txt,246
Client 141,file500k3.txt,11
Client 140,file130k4.txt,475
Client 139,file75k2.txt,11
Client 145,file500k1.txt,766
Client 146,file1m3.txt,658
Client 144,file500k4.txt,718
Client 148,file200k2.txt,728
Client 147,file75k1.txt,675
Client 149,file350k2.txt,5
